total_div,gcf,number_16s,genus,n_species
0.0,GCF_020991185.1,6,Lactobacillus,165
0.0,GCF_021398395.1,5,Lactobacillus,165
0.0,GCF_022811585.1,4,Lactobacillus,165
0.0,GCF_022213385.1,7,Lactobacillus,165
0.0,GCF_020995385.1,4,Lactobacillus,165
0.0,GCF_021432145.1,4,Lactobacillus,165
11.4734393222464,GCF_022810665.1,12,Lactobacillus,165
0.0,GCF_020991205.1,6,Lactobacillus,165
0.500402423538188,GCF_021278925.1,5,Lactobacillus,165
9.88074713933447,GCF_021091115.1,9,Lactobacillus,165
0.673011667009257,GCF_021278945.1,5,Lactobacillus,165
3.74389518561588,GCF_023204995.1,9,Lactobacillus,165
0.562335144618808,GCF_023614485.1,4,Lactobacillus,165
0.0,GCF_023523445.1,5,Lactobacillus,165
4.47109125560903,GCF_023205755.1,9,Lactobacillus,165
7.85125484001496,GCF_023674385.1,5,Lactobacillus,165
3.37401086771285,GCF_024397395.1,4,Lactobacillus,165
0.693147180559945,GCF_024397795.1,4,Lactobacillus,165
4.04674847674583,GCF_024665995.1,9,Lactobacillus,165
0.0,GCF_024665075.1,4,Lactobacillus,165
0.562335144618808,GCF_026184355.1,4,Lactobacillus,165
8.6117017227667,GCF_026185255.1,4,Lactobacillus,165
0.0,GCF_024665555.1,4,Lactobacillus,165
0.562335144618808,GCF_024927945.1,4,Lactobacillus,165
0.0,GCF_025449355.1,5,Lactobacillus,165
0.562335144618808,GCF_025665255.1,4,Lactobacillus,165
10.1717663974593,GCF_025946805.1,9,Lactobacillus,165
10.5205984933023,GCF_025960345.1,9,Lactobacillus,165
0.0,GCF_026428255.1,4,Lactobacillus,165
0.0,GCF_026428235.1,4,Lactobacillus,165
2.51096465035751,GCF_026740115.1,4,Lactobacillus,165
1.50120727061456,GCF_027271175.1,5,Lactobacillus,165
2.42041944072374,GCF_900196735.1,9,Lactobacillus,165
0.673011667009257,GCF_902386585.1,5,Lactobacillus,165
0.450561208866305,GCF_900636895.1,6,Lactobacillus,165
0.0,GCF_902386655.1,4,Lactobacillus,165
2.00160969415275,GCF_008831385.1,5,Lapidilactobacillus,1
4.34014519160144,GCF_000026065.1,7,Latilactobacillus,50
0.450561208866305,GCF_002224425.1,6,Latilactobacillus,50
0.450561208866305,GCF_001723545.1,6,Latilactobacillus,50
2.23873486173889,GCF_002953655.1,7,Latilactobacillus,50
1.80224483546522,GCF_001663835.1,6,Latilactobacillus,50
5.40673450639566,GCF_002224505.1,6,Latilactobacillus,50
1.00080484707638,GCF_001698165.1,5,Latilactobacillus,50
2.51152664815096,GCF_002224565.1,7,Latilactobacillus,50
1.64046527315364,GCF_003288195.1,7,Latilactobacillus,50
1.35168362659891,GCF_003410375.1,6,Latilactobacillus,50
1.41850222516208,GCF_003627235.1,7,Latilactobacillus,50
5.27478225759011,GCF_002250035.1,8,Latilactobacillus,50
0.636514168294813,GCF_003254785.1,6,Latilactobacillus,50
2.17421893762382,GCF_002370355.1,5,Latilactobacillus,50
6.50523150599644,GCF_002370375.1,5,Latilactobacillus,50
1.23034895486523,GCF_003288235.1,7,Latilactobacillus,50
1.41850222516208,GCF_003627275.1,7,Latilactobacillus,50
1.41850222516208,GCF_003627315.1,7,Latilactobacillus,50
0.901122417732609,GCF_023734195.1,6,Latilactobacillus,50
1.60665549545892,GCF_023734315.1,7,Latilactobacillus,50
0.450561208866305,GCF_004088235.1,6,Latilactobacillus,50
1.82861854345048,GCF_003627875.1,7,Latilactobacillus,50
2.62471196318854,GCF_003957415.1,6,Latilactobacillus,50
2.92164296643936,GCF_023734295.1,7,Latilactobacillus,50
1.35168362659891,GCF_004101845.1,6,Latilactobacillus,50
1.59426959829255,GCF_023734235.1,6,Latilactobacillus,50
2.25280604433152,GCF_018437525.1,6,Latilactobacillus,50
0.0,GCF_009025875.1,6,Latilactobacillus,50
2.70336725319783,GCF_007954645.1,6,Latilactobacillus,50
2.87081422801886,GCF_009676365.1,7,Latilactobacillus,50
0.820232636576818,GCF_014081765.1,7,Latilactobacillus,50
1.35168362659891,GCF_019704515.1,6,Latilactobacillus,50
0.450561208866305,GCF_018732225.1,6,Latilactobacillus,50
1.23034895486523,GCF_023734255.1,7,Latilactobacillus,50
0.820232636576818,GCF_010092945.1,7,Latilactobacillus,50
3.51991255502462,GCF_023734275.1,7,Latilactobacillus,50
1.35168362659891,GCF_024172305.1,6,Latilactobacillus,50
0.450561208866305,GCF_024172325.1,6,Latilactobacillus,50
1.60665549545892,GCF_023734355.1,7,Latilactobacillus,50
2.25280604433152,GCF_027942455.1,6,Latilactobacillus,50
2.23873486173889,GCF_023734335.1,7,Latilactobacillus,50
6.75001436291139,GCF_024172665.1,7,Latilactobacillus,50
2.92164296643936,GCF_024172645.1,7,Latilactobacillus,50
11.7560486984875,GCF_900234345.1,7,Latilactobacillus,50
2.70336725319783,GCF_024022895.1,6,Latilactobacillus,50
2.70336725319783,GCF_024172625.1,6,Latilactobacillus,50
4.75026150988985,GCF_900234375.1,7,Latilactobacillus,50
3.87920013489253,GCF_900234395.1,7,Latilactobacillus,50
5.21120656659876,GCF_900234405.1,7,Latilactobacillus,50
2.6488511800273,GCF_900234355.1,7,Latilactobacillus,50
2.17421893762382,GCF_000785105.2,5,Lentilactobacillus,14
0.0,GCF_009832765.1,5,Lentilactobacillus,14
6.00482908245825,GCF_008694025.1,5,Lentilactobacillus,14
0.0,GCF_011765585.1,5,Lentilactobacillus,14
5.69446120926615,GCF_000211375.1,5,Lentilactobacillus,14
3.50281696476732,GCF_001922025.1,5,Lentilactobacillus,14
4.02064469518052,GCF_000298115.2,5,Lentilactobacillus,14
72.2183577644408,GCF_014879295.1,5,Lentilactobacillus,14
7.19566847988072,GCF_008369805.1,5,Lentilactobacillus,14
4.84884029878583,GCF_009739535.1,5,Lentilactobacillus,14
1.17341409054744,GCF_020616595.1,5,Lentilactobacillus,14
11.1814625613112,GCF_018314255.1,5,Lentilactobacillus,14
2.34682818109489,GCF_022810745.1,5,Lentilactobacillus,14
3.00241454122913,GCF_014905035.1,5,Lentilactobacillus,14
0.0,GCF_000234825.3,4,Leuconostoc,57
0.562335144618808,GCF_001998805.1,4,Leuconostoc,57
0.0,GCF_000014445.1,4,Leuconostoc,57
0.0,GCF_001698145.1,4,Leuconostoc,57
3.72058445799282,GCF_000512955.1,4,Leuconostoc,57
0.0,GCF_000092505.1,4,Leuconostoc,57
0.0,GCF_000026405.1,4,Leuconostoc,57
0.0,GCF_000300135.1,4,Leuconostoc,57
0.562335144618808,GCF_000196855.1,4,Leuconostoc,57
0.0,GCF_001891125.1,4,Leuconostoc,57
0.0,GCF_001047695.1,4,Leuconostoc,57
0.0,GCF_001583825.1,4,Leuconostoc,57
0.0,GCF_002009375.1,4,Leuconostoc,57
1.12467028923762,GCF_000219785.1,4,Leuconostoc,57
0.0,GCF_000298875.1,4,Leuconostoc,57
0.562335144618808,GCF_001536305.1,4,Leuconostoc,57
0.0,GCF_001886915.1,4,Leuconostoc,57
0.0,GCF_002117185.1,4,Leuconostoc,57
0.0,GCF_002148235.1,4,Leuconostoc,57
0.0,GCF_002370395.1,3,Leuconostoc,57
0.636514168294813,GCF_002370415.1,3,Leuconostoc,57
3.50482290365399,GCF_007954625.1,4,Leuconostoc,57
0.0,GCF_003433375.1,4,Leuconostoc,57
0.0,GCF_004102585.1,4,Leuconostoc,57
0.0,GCF_004103675.1,4,Leuconostoc,57
0.0,GCF_003255835.1,4,Leuconostoc,57
0.0,GCF_004194375.1,4,Leuconostoc,57
2.24934057847523,GCF_007954605.1,4,Leuconostoc,57
0.0,GCF_006770305.1,4,Leuconostoc,57
0.0,GCF_004551615.1,4,Leuconostoc,57
0.0,GCF_007954525.1,4,Leuconostoc,57
0.0,GCF_007954705.1,4,Leuconostoc,57
0.0,GCF_007954565.1,4,Leuconostoc,57
0.693147180559945,GCF_007954665.1,4,Leuconostoc,57
0.0,GCF_007954785.1,4,Leuconostoc,57
0.0,GCF_008033175.1,4,Leuconostoc,57
0.0,GCF_008033195.1,4,Leuconostoc,57
0.0,GCF_009296125.1,4,Leuconostoc,57
0.0,GCF_023205265.1,1,Leuconostoc,57
0.0,GCF_013403485.1,4,Leuconostoc,57
0.0,GCF_009913915.1,4,Leuconostoc,57
0.0,GCF_009913935.1,4,Leuconostoc,57
0.0,GCF_024498575.1,4,Leuconostoc,57
0.0,GCF_015277835.1,4,Leuconostoc,57
0.0,GCF_016127035.1,4,Leuconostoc,57
0.0,GCF_014844115.1,4,Leuconostoc,57
1.12467028923762,GCF_019048965.1,4,Leuconostoc,57
1.12467028923762,GCF_016127295.1,4,Leuconostoc,57
0.562335144618808,GCF_016939455.1,4,Leuconostoc,57
0.0,GCF_016127255.1,4,Leuconostoc,57
0.0,GCF_023921265.1,4,Leuconostoc,57
0.0,GCF_023809725.1,4,Leuconostoc,57
0.0,GCF_018336555.1,4,Leuconostoc,57
1.12467028923762,GCF_021253825.1,4,Leuconostoc,57
0.0,GCF_024800665.1,4,Leuconostoc,57
0.0,GCF_024800105.1,4,Leuconostoc,57
0.0,GCF_026810245.1,4,Leuconostoc,57
3.00241454122913,GCF_006228265.1,5,Levilactobacillus,27
0.500402423538188,GCF_002762175.1,5,Levilactobacillus,27
3.18853919658511,GCF_001050435.1,6,Levilactobacillus,27
3.1750237847002,GCF_000014465.1,5,Levilactobacillus,27
2.00160969415275,GCF_002117325.1,5,Levilactobacillus,27
1.50120727061456,GCF_003813165.1,5,Levilactobacillus,27
0.0,GCF_001676805.1,4,Levilactobacillus,27
2.84723060463308,GCF_002138395.1,5,Levilactobacillus,27
1.17341409054744,GCF_006228205.1,5,Levilactobacillus,27
2.67462136116201,GCF_000359625.1,5,Levilactobacillus,27
3.1750237847002,GCF_002117345.1,5,Levilactobacillus,27
2.84723060463308,GCF_002173555.1,5,Levilactobacillus,27
1.17341409054744,GCF_003184305.1,5,Levilactobacillus,27
3.33988142149264,GCF_006228245.1,6,Levilactobacillus,27
2.34682818109489,GCF_006228225.1,5,Levilactobacillus,27
3.84803545170945,GCF_002174235.1,5,Levilactobacillus,27
2.50201211769094,GCF_006228285.1,5,Levilactobacillus,27
2.67462136116201,GCF_006228305.1,5,Levilactobacillus,27
9.68234908014188,GCF_014069315.1,6,Levilactobacillus,27
3.1750237847002,GCF_014905055.1,5,Levilactobacillus,27
1.34602333401851,GCF_900475625.1,5,Levilactobacillus,27
0.673011667009257,GCF_900183405.1,5,Levilactobacillus,27
1.00080484707638,GCF_022350025.1,5,Levilactobacillus,27
2.84723060463308,GCF_024800685.1,5,Levilactobacillus,27
2.84723060463308,GCF_026626025.1,5,Levilactobacillus,27
3.67542620823838,GCF_018798865.1,5,Levilactobacillus,27
2.50201211769094,GCF_026639055.1,5,Levilactobacillus,27
4.9384147801867,GCF_003316955.1,7,Ligilactobacillus,31
4.16234854921596,GCF_009933595.1,6,Ligilactobacillus,31
4.21898156148109,GCF_000224985.1,6,Ligilactobacillus,31
6.11793499663142,GCF_001011095.1,7,Ligilactobacillus,31
3.46908381660412,GCF_000008925.1,7,Ligilactobacillus,31
2.40931920157653,GCF_000143435.1,7,Ligilactobacillus,31
2.87081422801886,GCF_014841055.1,7,Ligilactobacillus,31
6.52805131491983,GCF_002162055.1,7,Ligilactobacillus,31
4.69156504809155,GCF_010586905.1,6,Ligilactobacillus,31
5.65316323349914,GCF_002240375.2,8,Ligilactobacillus,31
3.8265141191314,GCF_001723525.1,7,Ligilactobacillus,31
3.60455107113984,GCF_011045395.1,7,Ligilactobacillus,31
4.05505087979674,GCF_003288135.1,6,Ligilactobacillus,31
8.98874922465029,GCF_000758365.1,7,Ligilactobacillus,31
5.19233032853234,GCF_013487885.1,7,Ligilactobacillus,31
4.05505087979674,GCF_003288115.1,6,Ligilactobacillus,31
2.17415075432223,GCF_013487945.1,6,Ligilactobacillus,31
6.04324867469047,GCF_000364205.2,6,Ligilactobacillus,31
0.410116318288409,GCF_020535185.1,7,Ligilactobacillus,31
2.46069790973045,GCF_021266585.1,7,Ligilactobacillus,31
0.636514168294813,GCF_025150895.1,6,Ligilactobacillus,31
6.06524898087029,GCF_900094615.1,7,Ligilactobacillus,31
3.46908381660412,GCF_024665615.1,7,Ligilactobacillus,31
3.84539035719782,GCF_021432185.1,7,Ligilactobacillus,31
2.83700445032415,GCF_024466835.1,7,Ligilactobacillus,31
0.0,GCF_023573545.1,7,Ligilactobacillus,31
0.410116318288409,GCF_024637975.1,7,Ligilactobacillus,31
4.28931645318094,GCF_024397675.1,7,Ligilactobacillus,31
5.07793688516436,GCF_025311455.1,8,Ligilactobacillus,31
5.07793688516436,GCF_025311475.1,8,Ligilactobacillus,31
8.08316267200811,GCF_900116935.1,6,Ligilactobacillus,31
0.0,GCF_002192435.1,1,Limosilactobacillus,85
1.98819779489373,GCF_001618905.1,6,Limosilactobacillus,85
4.34843787524764,GCF_002242615.1,5,Limosilactobacillus,85
3.84707564262408,GCF_000236455.2,6,Limosilactobacillus,85
6.36747287627541,GCF_000466785.3,5,Limosilactobacillus,85
18.1656602517018,GCF_000010005.1,6,Limosilactobacillus,85
4.84884029878583,GCF_000010145.1,5,Limosilactobacillus,85
4.42695679865376,GCF_000439275.1,6,Limosilactobacillus,85
8.8769874203215,GCF_000016825.1,6,Limosilactobacillus,85
5.26914206305842,GCF_000248095.2,8,Limosilactobacillus,85
9.62571606787675,GCF_000159455.2,6,Limosilactobacillus,85
5.0214495422569,GCF_000397165.1,5,Limosilactobacillus,85
2.88932021262634,GCF_001688685.2,6,Limosilactobacillus,85
2.88932021262634,GCF_000410995.1,6,Limosilactobacillus,85
9.3275486291878,GCF_001046835.1,6,Limosilactobacillus,85
4.69365636218978,GCF_002119645.1,5,Limosilactobacillus,85
3.01983984810415,GCF_001742205.1,5,Limosilactobacillus,85
6.85044999293858,GCF_001941785.1,5,Limosilactobacillus,85
4.67623105531476,GCF_002356135.1,5,Limosilactobacillus,85
4.02064469518052,GCF_002869825.2,5,Limosilactobacillus,85
2.70336725319783,GCF_009184725.1,6,Limosilactobacillus,85
14.3739141282334,GCF_003072625.1,6,Limosilactobacillus,85
4.16234854921596,GCF_003316895.1,6,Limosilactobacillus,85
5.36666802919903,GCF_008802915.1,5,Limosilactobacillus,85
6.35004756940039,GCF_003255875.1,5,Limosilactobacillus,85
4.16234854921596,GCF_003316935.1,6,Limosilactobacillus,85
6.69526605634253,GCF_004063515.1,5,Limosilactobacillus,85
4.52104711871871,GCF_007633215.1,5,Limosilactobacillus,85
5.52185196579508,GCF_003346795.1,5,Limosilactobacillus,85
5.8496451458622,GCF_003860425.1,5,Limosilactobacillus,85
9.3275486291878,GCF_004208615.1,6,Limosilactobacillus,85
3.84803545170945,GCF_004063635.1,5,Limosilactobacillus,85
6.19486363280434,GCF_003855655.1,5,Limosilactobacillus,85
3.58246739318628,GCF_006874665.1,6,Limosilactobacillus,85
1.12467028923762,GCF_008876665.1,4,Limosilactobacillus,85
6.19486363280434,GCF_009362935.1,5,Limosilactobacillus,85
4.6695427703474,GCF_009428965.1,6,Limosilactobacillus,85
0.0,GCF_009648555.1,4,Limosilactobacillus,85
4.52104711871871,GCF_012273035.1,5,Limosilactobacillus,85
4.69365636218978,GCF_009676625.1,5,Limosilactobacillus,85
2.67462136116201,GCF_011032745.1,5,Limosilactobacillus,85
5.12241203128229,GCF_013423865.1,8,Limosilactobacillus,85
2.67462136116201,GCF_011032765.1,5,Limosilactobacillus,85
4.6695427703474,GCF_013348825.1,6,Limosilactobacillus,85
3.00241454122913,GCF_016617695.1,5,Limosilactobacillus,85
4.19325393865159,GCF_017068315.1,5,Limosilactobacillus,85
7.87413588956562,GCF_013487925.1,6,Limosilactobacillus,85
3.33988142149264,GCF_015377805.1,6,Limosilactobacillus,85
0.636514168294813,GCF_013694365.1,3,Limosilactobacillus,85
4.02064469518052,GCF_017134335.1,5,Limosilactobacillus,85
6.35004756940039,GCF_016861955.1,5,Limosilactobacillus,85
4.19325393865159,GCF_017134375.1,5,Limosilactobacillus,85
4.19325393865159,GCF_017134355.1,5,Limosilactobacillus,85
7.19566847988072,GCF_018732245.1,5,Limosilactobacillus,85
3.50281696476732,GCF_018866265.1,5,Limosilactobacillus,85
4.42695679865376,GCF_018884225.1,6,Limosilactobacillus,85
3.67542620823838,GCF_018884205.1,5,Limosilactobacillus,85
3.1750237847002,GCF_019797825.1,5,Limosilactobacillus,85
4.84884029878583,GCF_019890875.1,5,Limosilactobacillus,85
5.0214495422569,GCF_020023755.1,5,Limosilactobacillus,85
5.57066518808001,GCF_020023775.1,6,Limosilactobacillus,85
1.95988128876116,GCF_020412465.1,6,Limosilactobacillus,85
3.46874222914029,GCF_020412485.1,6,Limosilactobacillus,85
9.62571606787675,GCF_021398615.1,6,Limosilactobacillus,85
6.19564244486783,GCF_021165875.1,6,Limosilactobacillus,85
9.17515485901044,GCF_021459965.1,6,Limosilactobacillus,85
5.14212625695786,GCF_021228055.1,6,Limosilactobacillus,85
7.6960709034189,GCF_021383585.1,5,Limosilactobacillus,85
1.50120727061456,GCF_023612195.1,5,Limosilactobacillus,85
8.26512813248673,GCF_023078415.1,4,Limosilactobacillus,85
3.84803545170945,GCF_022819245.1,5,Limosilactobacillus,85
5.00402423538188,GCF_024054255.2,5,Limosilactobacillus,85
5.0214495422569,GCF_024204625.1,5,Limosilactobacillus,85
0.0,GCF_024652885.1,6,Limosilactobacillus,85
3.19244909157521,GCF_024637935.1,5,Limosilactobacillus,85
5.0214495422569,GCF_024494505.1,5,Limosilactobacillus,85
3.1750237847002,GCF_025311515.1,5,Limosilactobacillus,85
4.69365636218978,GCF_024665195.1,5,Limosilactobacillus,85
8.63440144862786,GCF_025369755.1,6,Limosilactobacillus,85
0.673011667009257,GCF_025311495.1,5,Limosilactobacillus,85
2.49539201602516,GCF_026183435.1,6,Limosilactobacillus,85
5.0214495422569,GCF_024800585.1,5,Limosilactobacillus,85
0.0,GCF_025677785.1,5,Limosilactobacillus,85
7.00563392953463,GCF_026184215.1,5,Limosilactobacillus,85
1.50120727061456,GCF_900205745.1,5,Limosilactobacillus,85
2.23078376658737,GCF_002850035.1,6,Liquorilactobacillus,3
4.69156504809155,GCF_002850055.1,6,Liquorilactobacillus,3
5.75661814750852,GCF_009184705.1,6,Liquorilactobacillus,3
1.67381651408563,GCF_001663715.1,5,Loigolactobacillus,8
3.50281696476732,GCF_001663675.1,5,Loigolactobacillus,8
3.50281696476732,GCF_001663755.1,5,Loigolactobacillus,8
2.67462136116201,GCF_001663655.1,5,Loigolactobacillus,8
0.673011667009257,GCF_002706425.1,5,Loigolactobacillus,8
4.17582863177657,GCF_002706705.1,5,Loigolactobacillus,8
1.67381651408563,GCF_001663735.1,5,Loigolactobacillus,8
1.50120727061456,GCF_007954685.1,5,Loigolactobacillus,8
4.34843787524764,GCF_023380205.1,5,Nicolia,1
0.0,GCF_003264795.1,2,Oenococcus,10
0.0,GCF_002966535.1,2,Oenococcus,10
0.693147180559945,GCF_004010835.2,2,Oenococcus,10
0.693147180559945,GCF_009728955.1,2,Oenococcus,10
0.0,GCF_004102045.2,2,Oenococcus,10
0.693147180559945,GCF_020510245.1,2,Oenococcus,10
0.0,GCF_000014385.1,2,Oenococcus,10
0.0,GCF_023920145.1,2,Oenococcus,10
0.0,GCF_900519455.1,2,Oenococcus,10
0.0,GCF_900519475.1,2,Oenococcus,10
1.25548232517875,GCF_000829395.1,4,Paucilactobacillus,3
5.50442665892007,GCF_008632615.1,5,Paucilactobacillus,3
6.00482908245825,GCF_900015005.1,5,Paucilactobacillus,3
1.67381651408563,GCF_002173575.1,5,Pediococcus,58
1.50120727061456,GCF_002202155.1,5,Pediococcus,58
1.67381651408563,GCF_002173595.1,5,Pediococcus,58
5.62335144618808,GCF_001611135.1,4,Pediococcus,58
1.50120727061456,GCF_000014505.1,5,Pediococcus,58
1.68700543385642,GCF_000237995.1,4,Pediococcus,58
0.673011667009257,GCF_000496265.1,5,Pediococcus,58
1.17341409054744,GCF_001411765.2,5,Pediococcus,58
1.68700543385642,GCF_001702215.1,4,Pediococcus,58
1.67381651408563,GCF_001922325.1,5,Pediococcus,58
6.87883377136684,GCF_001611035.1,4,Pediococcus,58
2.81167572309404,GCF_001611155.1,4,Pediococcus,58
5.06101630156927,GCF_001611075.1,4,Pediococcus,58
6.87883377136684,GCF_001611115.1,4,Pediococcus,58
1.68700543385642,GCF_001702235.1,4,Pediococcus,58
1.67381651408563,GCF_001767275.1,5,Pediococcus,58
1.67381651408563,GCF_002174215.1,5,Pediococcus,58
0.0,GCF_002982135.1,4,Pediococcus,58
0.673011667009257,GCF_002982155.1,5,Pediococcus,58
0.500402423538188,GCF_003429405.1,5,Pediococcus,58
0.0,GCF_009930955.1,5,Pediococcus,58
0.500402423538188,GCF_009914035.1,5,Pediococcus,58
4.67623105531476,GCF_003957355.1,5,Pediococcus,58
1.34602333401851,GCF_004101585.1,5,Pediococcus,58
3.50281696476732,GCF_007923185.1,5,Pediococcus,58
0.0,GCF_004103635.1,5,Pediococcus,58
5.19405878572797,GCF_004355265.1,5,Pediococcus,58
3.67542620823838,GCF_006770685.1,5,Pediococcus,58
2.00160969415275,GCF_004102605.1,5,Pediococcus,58
0.673011667009257,GCF_006770865.1,5,Pediococcus,58
0.500402423538188,GCF_009791435.1,5,Pediococcus,58
3.86546075858447,GCF_009913895.1,5,Pediococcus,58
3.36505833504628,GCF_009913875.1,5,Pediococcus,58
0.500402423538188,GCF_009913995.1,5,Pediococcus,58
0.500402423538188,GCF_009914015.1,5,Pediococcus,58
0.673011667009257,GCF_009913955.1,5,Pediococcus,58
4.02064469518052,GCF_010092385.1,5,Pediococcus,58
2.00160969415275,GCF_011604585.1,5,Pediococcus,58
1.67381651408563,GCF_014906145.1,5,Pediococcus,58
2.00160969415275,GCF_013127755.1,5,Pediococcus,58
3.36505833504628,GCF_023221555.1,5,Pediococcus,58
0.673011667009257,GCF_016028695.1,5,Pediococcus,58
1.67381651408563,GCF_016127775.1,5,Pediococcus,58
2.00160969415275,GCF_019448175.1,5,Pediococcus,58
0.673011667009257,GCF_016126975.1,5,Pediococcus,58
1.00080484707638,GCF_016127815.1,5,Pediococcus,58
5.69446120926615,GCF_016128055.1,5,Pediococcus,58
2.00160969415275,GCF_019844055.1,5,Pediococcus,58
1.17341409054744,GCF_016726885.1,5,Pediococcus,58
3.34763302817126,GCF_016128215.1,5,Pediococcus,58
1.00080484707638,GCF_019614475.1,5,Pediococcus,58
3.36505833504628,GCF_016653595.1,5,Pediococcus,58
4.0032193883055,GCF_016726765.1,5,Pediococcus,58
1.17341409054744,GCF_020150035.1,5,Pediococcus,58
1.00080484707638,GCF_023277765.1,5,Pediococcus,58
0.0,GCF_023277805.1,5,Pediococcus,58
0.500402423538188,GCF_023277785.1,5,Pediococcus,58
1.50120727061456,GCF_024970065.1,5,Pediococcus,58
71.8518949162952,GCF_004358325.1,6,Periweissella,1
2.34682818109489,GCF_008694105.1,5,Schleiferilactobacillus,2
1.67381651408563,GCF_009217765.1,5,Schleiferilactobacillus,2
3.33988142149264,GCF_001702155.1,6,Secundilactobacillus,4
5.40673450639566,GCF_001702175.1,6,Secundilactobacillus,4
4.24100383922525,GCF_001702195.1,6,Secundilactobacillus,4
1.50120727061456,GCF_008033155.1,5,Secundilactobacillus,4
3.32257646129938,GCF_003010455.1,9,Weissella,35
0.661563238157982,GCF_001308145.2,8,Weissella,35
8.72564519541397,GCF_000732905.1,6,Weissella,35
2.00160969415275,GCF_000219805.1,5,Weissella,35
1.96617551714957,GCF_001761545.1,6,Weissella,35
7.35088774580107,GCF_000750515.1,6,Weissella,35
20.3164852351705,GCF_000750535.1,6,Weissella,35
2.5615487507246,GCF_001932695.1,9,Weissella,35
44.7702323477315,GCF_001951095.1,9,Weissella,35
2.5615487507246,GCF_002243305.1,9,Weissella,35
2.729506743353,GCF_004103655.1,9,Weissella,35
12.7057927862303,GCF_001951075.2,11,Weissella,35
2.79065676674426,GCF_004771075.1,9,Weissella,35
9.18957007955509,GCF_001932615.1,8,Weissella,35
2.27386667827281,GCF_004771295.1,9,Weissella,35
1.00080484707638,GCF_002950695.1,5,Weissella,35
4.8708137114353,GCF_002386265.1,8,Weissella,35
2.38067464750997,GCF_003076495.1,9,Weissella,35
1.00080484707638,GCF_014397255.1,5,Weissella,35
4.17528253502764,GCF_006517775.1,9,Weissella,35
1.00080484707638,GCF_014672875.1,5,Weissella,35
0.0,GCF_018394055.1,5,Weissella,35
2.73097902780254,GCF_006777025.1,8,Weissella,35
2.44618595090099,GCF_020783435.1,8,Weissella,35
0.0,GCF_018502505.1,6,Weissella,35
1.17341409054744,GCF_011304355.1,5,Weissella,35
2.61199615902711,GCF_021513015.1,9,Weissella,35
2.61199615902711,GCF_019576155.1,9,Weissella,35
2.09299257505819,GCF_011044335.1,9,Weissella,35
2.82295611215743,GCF_007954725.1,8,Weissella,35
4.8224993184112,GCF_014081885.1,9,Weissella,35
2.16300368865204,GCF_014789145.1,8,Weissella,35
3.12878624749855,GCF_022751235.1,9,Weissella,35
1.73345786412642,GCF_025960385.1,9,Weissella,35
2.43112205581248,GCF_023008225.1,9,Weissella,35
0.0,GCF_023704295.1,6,Floricoccus,1
0.450561208866305,GCF_000006865.1,6,Lactococcus,119
0.0,GCF_000468955.1,6,Lactococcus,119
0.0,GCF_000009425.1,6,Lactococcus,119
0.0,GCF_000269925.1,5,Lactococcus,119
0.0,GCF_000344575.1,6,Lactococcus,119
0.0,GCF_000143205.1,6,Lactococcus,119
0.450561208866305,GCF_000192705.1,6,Lactococcus,119
3.60448967093044,GCF_000014545.1,6,Lactococcus,119
0.0,GCF_000025045.1,6,Lactococcus,119
0.0,GCF_000269945.1,5,Lactococcus,119
2.70336725319783,GCF_000312685.1,6,Lactococcus,119
2.70336725319783,GCF_000761115.1,6,Lactococcus,119
5.32807921638637,GCF_000236475.1,6,Lactococcus,119
0.0,GCF_000478255.1,6,Lactococcus,119
0.0,GCF_000807375.1,6,Lactococcus,119
0.562335144618808,GCF_000981525.1,4,Lactococcus,119
0.628382956746415,GCF_002078415.1,5,Lactococcus,119
0.0,GCF_002078375.2,6,Lactococcus,119
0.0,GCF_003176835.1,6,Lactococcus,119
0.450561208866305,GCF_002078955.1,6,Lactococcus,119
0.901122417732609,GCF_002078435.1,6,Lactococcus,119
0.450561208866305,GCF_002078895.1,6,Lactococcus,119
0.0,GCF_002078495.1,6,Lactococcus,119
0.0,GCF_002148215.1,6,Lactococcus,119
0.0,GCF_002078475.3,6,Lactococcus,119
0.0,GCF_002804285.1,5,Lactococcus,119
0.0,GCF_002078855.1,6,Lactococcus,119
4.72020742750149,GCF_002078915.1,6,Lactococcus,119
0.0,GCF_002804185.1,5,Lactococcus,119
0.450561208866305,GCF_002078765.2,6,Lactococcus,119
0.0,GCF_002078935.1,6,Lactococcus,119
0.0,GCF_002078995.2,6,Lactococcus,119
3.50482290365399,GCF_002310475.1,4,Lactococcus,119
0.901122417732609,GCF_002078975.2,6,Lactococcus,119
0.500402423538188,GCF_002355575.1,5,Lactococcus,119
0.0,GCF_002895225.1,6,Lactococcus,119
0.901122417732609,GCF_003394085.1,6,Lactococcus,119
0.0,GCF_010669245.1,4,Lactococcus,119
0.450561208866305,GCF_003627095.1,6,Lactococcus,119
0.0,GCF_012219925.1,4,Lactococcus,119
0.0,GCF_006770285.1,5,Lactococcus,119
0.450561208866305,GCF_003722255.1,6,Lactococcus,119
0.0,GCF_003627395.2,6,Lactococcus,119
0.0,GCF_012219705.1,4,Lactococcus,119
0.0,GCF_004328725.1,5,Lactococcus,119
1.08707537716112,GCF_003966935.1,6,Lactococcus,119
0.450561208866305,GCF_003722275.1,6,Lactococcus,119
0.0,GCF_006770265.1,4,Lactococcus,119
